logFC	logCPM	F	PValue	FDR
comp7946_c0_seq1	0.954811326727582	-0.9481683052077	17.9395529029663	0.000115053020985069	0.0128647443727778
comp10010_c0_seq1	-1.46562482230091	2.35886043705578	18.9601630610317	0.000116262287435737	0.0128869163299421
comp15715_c0_seq1	-1.0864551427266	-1.58980304191348	17.8799408104859	0.000117635435617034	0.0129201164496006
comp6694_c0_seq1	0.85730100477025	-0.334377202635704	17.8519998673939	0.000118866727170663	0.0129201164496006
comp159_c0_seq1	-1.01862746652795	3.74309044922924	17.835446928024	0.000119602552840109	0.0129201164496006
comp9313_c0_seq1	1.65608803816122	-1.50227504829411	18.0427847480632	0.00012910108518643	0.013780718753111
comp15383_c0_seq1	1.31375477688207	-0.940693345461984	17.7296561620536	0.000130711063443581	0.013780718753111
comp9828_c0_seq1	-1.03612953785449	-0.816001498462433	17.5813959451125	0.000131516104056758	0.013780718753111
comp20020_c0_seq1	1.21117886803191	-1.12551856468833	17.57374621838	0.000131893597542915	0.013780718753111
comp2288_c0_seq1	-2.39425633210384	6.64035876825901	19.0270669721143	0.000135106588227194	0.0140016559360329
comp2312_c0_seq1	1.30524402682079	-0.508589259347943	17.8557827468183	0.000137184509013534	0.0141023462612542
comp62667_c0_seq1	-1.74627287401088	-2.80970754648453	17.3827516806291	0.000141697078999887	0.0144497013280925
comp10931_c0_seq1	2.00307669433574	-0.425255591716995	18.5958328064335	0.00014531126643612	0.0146297586643271
comp14896_c0_seq1	-2.78060867769092	-3.63601782778358	17.3076642910644	0.000145758166656432	0.0146297586643271
comp11607_c0_seq1	-1.37902964645507	-3.18392099744727	17.2586058861186	0.000148477361359122	0.0147862572284745
comp4303_c0_seq1	0.985417690821962	1.24924344561618	17.2088660088982	0.000151288778821809	0.0149494423538109
comp7440_c0_seq1	1.10010635150741	-1.28947734636566	17.176820252888	0.000153129652537538	0.0149753519480413
comp30066_c0_seq1	-1.63801829409616	-2.55644790793447	17.1384106342819	0.000155367144865322	0.0149753519480413
